"site","service","id","is_active","type","desc","category","security_app","info0","info1","attr0","attr1","attr2","attr3","attr4","attr5","attr6","attr7","attr8","attr9","attr10","attr11","attr12","attr13","attr14","attr15","attr16","attr17","attr18","attr19","attr20","attr21","attr22","attr23","attr24","attr25","attr26","attr27","attr28","attr29","attr30","attr31","attr32","attr33","attr34","attr35","attr36","attr37","attr38","attr39","comment","table0","table1","table2","table3","table4","table5","table6","table7","table8","table9","table10","table11","table12","table13","table14","table15","table16","table17","table18","table19","table20","table21","table22","table23","table24","table25","table26","table27","table28","table29","table30","table31","table32","table33","table34","table35","table36","table37","table38","table39","table40","table41","table42","table43","table44","table45","table46","table47","table48","table49","table50","table51","table52","table53","table54","table55","table56","table57","table58","table59","yes_no0","yes_no1","yes_no2","yes_no3","yes_no4","yes_no5","yes_no6","yes_no7","yes_no8","yes_no9","yes_no10","yes_no11","yes_no12","yes_no13","yes_no14","yes_no15","yes_no16","yes_no17","yes_no18","yes_no19"
TEXAS,UIS,MAYER45_3812WC_WTR,Y,TOWSCADA,Mayer 45 3812 WC Water,DDSFAC,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_3812_GL,N,TOWSCADA,Mayer 45 3812 Gas Lift Meter,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER_4517H,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,GL (84),GAS,,,72235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_4521WC_KO,Y,TOWSCADA,Mayer 4521 WC KO Water Meter,DDSFAC,,,POLL,43688,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_AIR,Y,TOWSCADA,Mayer Wilson Air Compressor,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,,AirComp,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,,AIRCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_CK,Y,REMDEV,Mayer Sec45 Wilson CK Disc 7/11/,REMDEV,,50481101,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,71859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_CK1,Y,TOWSCADA,Mayer Sec 45 Facility Check,DDSFAC,,50481101,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,CK,GAS,,,,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_CK2,Y,TOWSCADA,Mayer 45 Bulldog Facility Check,DDSFAC,,50481145,,73061,,MAYER45_FAC2,,,,,50481145,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,CK,GAS,,,,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_CK_2,Y,REMDEV,Mayer Sec45 BulldogFac Check Dev,REMDEV,,50481145,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,73061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1,Y,REMDEV,Mayer Sec 45 Wilson Facility,REMDEV,,50482013,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,FAC,71859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_FL1,Y,REMDEV,Mayer Sec45 Wilson Fl Disc 7/11/,REMDEV,,50487011,,71859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_FLR1,Y,TOWSCADA,Mayer Sec 45 Wilson Flare Meter,DDSFAC,,50487011,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,FlareMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,FL (87),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_FLR2,Y,TOWSCADA,Mayer 45 Wilson Flare,DDSFAC,,50481101,,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,FL (87),GAS,,,,,,,,,,,,,,,,,,GRDEMFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_HTR,Y,TOWSCADA,Mayer Wilson Heater BMS,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,VRU,GAS,,,,,,,,,,,,,,,,,,GRDEMBMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_LACT1,Y,TOWSCADA,Mayer Sec 45 Wilson Lact 1,DDSFAC,,,POLL,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,BARNE2,,71859,METER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_VRU,Y,TOWSCADA,Mayer Sec 45 Wilson VRU,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,VRU,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_VRU2,Y,TOWSCADA,Mayer Sec 45 Wilson VRU 2,DDSFAC,,10485021,,,,MAYER45_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,VRU,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC1_VRU3,Y,TOWSCADA,Mayer Sec 45 Wilson Vent VRU,DDSFAC,,10485021,,,,MAYER45_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,VRU,GAS,,,,,,,,,,,,,,,,,,GRDEMVRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2,Y,REMDEV,Mayer Sec 45 Bulldog Facility,REMDEV,,50482041,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,FAC,73061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_2,Y,REMDEV,Mayer Sec 45 Bulldog Facility 2,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_3,Y,REMDEV,Mayer Sec 45 Bulldog Facility 3,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL (84),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_AIR,Y,TOWSCADA,Mayer 45 Bulldog Air Compressor,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,AirComp,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,,AIRCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_BLK_OIL,N,TOWSCADA,Mayer 45 Bulldog Bulk Oil Meter,GENFAC,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2_BLK,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,OIL,,,MAYERBDBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_BLK_WTR,N,TOWSCADA,Mayer 45 Bulldog Bulk Wtr Meter,GENFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2_BLK,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,WTR,,,MAYERBDBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_FL1,Y,REMDEV,Mayer Sec 45 Bulldog Flare Dev,REMDEV,,50487010,,73061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_FLR1,Y,TOWSCADA,Mayer 45 Bulldog Flare Meter,DDSFAC,,50487010,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,FlareMeter,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,FL (87),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_FLR2,Y,TOWSCADA,Mayer 45 Bulldog Flare,DDSFAC,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,BMS,GAS,,,,,,,,,,,,,,,,,,GRDEMFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_FLR_BMS,Y,TOWSCADA,Mayer 45 Bulldog Flare,DDSFAC,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,BMS,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OIL_1,N,TOWSCADA,Mayer 45 Bulldog Test Oil Mtr 1,GENFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_TST1,OilMeter1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,OIL,,,MAYERBDTS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OIL_2,N,TOWSCADA,Mayer 45 Bulldog Test Oil Mtr 2,GENFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_TST2,OilMeter2,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,OIL,,,MAYERBDTS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT1,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 1,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT2,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 2,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank2,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,DIVERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT3,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 3,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank3,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT4,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 4,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank4,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT5,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 5,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank5,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_OT6,Y,TOWSCADA,Mayer 45 Bulldog Oil Tank 6,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,OilTank6,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_PL,Y,REMDEV,Mayer Sec 45 Bulldog Plunger,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_VRU,Y,TOWSCADA,Mayer 45 Bulldog VRU,DDSFAC,,,,,,MAYER45_FAC2,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,VRU,GAS,,,MAYERBDBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_WT1,Y,TOWSCADA,Mayer 45 Bulldog Water Tank 1,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,WaterTank1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_WT2,Y,TOWSCADA,Mayer 45 Bulldog Water Tank 2,DDSFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,WaterTank2,WaterTank2,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,TANK,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_WTR_1,N,TOWSCADA,Mayer 45 Bulldog Test Wtr Mtr 1,GENFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_TST1,WaterMeter1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,WTR,,,MAYERBDTS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_WTR_2,N,TOWSCADA,Mayer 45 Bulldog Test Wtr Mtr 2,GENFAC,,,,73061,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_TST2,WaterMeter2,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,WTR,,,MAYERBDTS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_FAC2_WX1,Y,TOWSCADA,Mayer 45 Bulldog Wtr Transfer 1,DDSFAC,,,POLL,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC2,WaterTransfer,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,WTRX,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT1,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 1,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,OilTank1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT2,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 2,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,OilTank2,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,DIVERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT3,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 3,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,OilTank3,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT4,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 4,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER45_FAC1,OilTank4,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT5,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 5,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER_TEST7,OilTank5,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_OT6,Y,TOWSCADA,Mayer 45 Wilson Oil Tank 6,DDSFAC,,,,71859,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,MAYER_TEST7,OilTank6,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_PL,Y,REMDEV,Mayer 4502 PL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_PL2,Y,REMDEV,MAYER 45 3804 3806 PL,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_SPECTRA_GAS,Y,TOWSCADA,Mayer Spectra Gas Meter,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,,GAS,,,43688,,MAYER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_SPECTRA_OIL,Y,TOWSCADA,Mayer Spectra Oil Meter,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,,OIL,,,43688,,MAYER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_SPECTRA_WTR,Y,TOWSCADA,Mayer Spectra Water Meter,DDSFAC,,,,,,MAYER45_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNE2,,71859,METER,,WTR,,,43688,,MAYER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,MAYER45_TEST1_OIL,N,TOWSCADA,Mayer 45 Bulldog Test Oil Mtr 1,DDSFAC,,,,,,MAYER45_FAC2,,,,,,,,,,,,,,,,,,,,,,,,,,OilMeter1,,,,,,,,,,,,,TX,BARNHART,BARNE2,,73061,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
